frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
34,0.26188749377200826,0.26954571089641555,0.2546819957203585,0.26897865853477465,0.2444941558451416,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.0
35,0.26954571089641555,0.2546819957203585,0.26897865853477465,0.2444941558451416,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.0
36,0.2546819957203585,0.26897865853477465,0.2444941558451416,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.0
37,0.26897865853477465,0.2444941558451416,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.0
38,0.2444941558451416,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.0
39,0.2583162498001049,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.0
40,0.2549874352084576,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.0
41,0.2713431326193174,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.0
42,0.27527721197941124,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.0
43,0.2618559135066181,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.0
44,0.26897865853477465,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.0
45,0.2817762774796107,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.0
46,0.27861739303103983,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.0
47,0.30163943523179626,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.0
48,0.3032567607829961,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.0
49,0.2853727464605957,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.0
50,0.2984437692426187,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.0
51,0.2928101410948349,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.0
52,0.30803380846249473,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.0
53,0.2959068768355769,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.0
54,0.3006583716894641,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.0
55,0.3055083925722204,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.0
56,0.3127410881562621,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.0
57,0.30803380846249473,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.0
58,0.3056711553487517,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.0
59,0.3135115135495873,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.0
60,0.30068723864460234,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.0
61,0.30494299963519744,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.0
62,0.30292713689003065,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.0
63,0.28546531871670433,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.0
64,0.2771362931406553,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.0
65,0.29043350478407715,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.0
66,0.29479711420197274,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.0
67,0.2814535468333824,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.0
68,0.2810120783528287,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.0
69,0.2876039452672434,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.0
70,0.28713278572408063,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.0
71,0.2840367949203164,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.0
72,0.2949528621293557,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.0
73,0.3059775368288152,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.0
74,0.3013642465641309,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.0
75,0.30244518200460224,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.0
76,0.3052490462110106,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.0
77,0.3009932852204155,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.0
78,0.3154020657345912,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.0
79,0.3120361485070869,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.0
80,0.3184567382720205,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.0
81,0.3111807839925355,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.0
82,0.3119597167973696,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.0
83,0.31087411757326633,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.0
84,0.3003745243093892,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.0
85,0.2819063353579922,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.0
86,0.2663105781884548,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.0
87,0.2733039192314444,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.0
88,0.27099839035665313,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.0
89,0.2633642397196312,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.0
90,0.2745952246423439,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.0
91,0.2771543012180645,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.0
92,0.2634456030167486,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.0
93,0.2768266256621411,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.0
94,0.2875897972950884,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.0
95,0.27045264607567954,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.0
96,0.28062770817758464,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.0
97,0.2680701328502294,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.0
98,0.2707803216316029,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.0
99,0.28419132619965504,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.0
100,0.2707803216316029,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.0
101,0.2737568974605326,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.0
102,0.27778813992545337,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.0
103,0.2940183888400699,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.0
104,0.3036271633377561,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.0
105,0.2907315200506552,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.0
106,0.3160426519793956,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.0
107,0.29760233076770715,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.0
108,0.2973043155011292,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.0
109,0.28792630348492065,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.0
110,0.298395865395913,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.0
111,0.2901373524392437,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.0
112,0.3122934812815761,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.0
113,0.29167941775805706,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.0
114,0.30784579664437484,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.3096084777127151,0.0
115,0.29014308179795034,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.3096084777127151,0.30872321333165553,0.0
116,0.3048213570622298,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.3096084777127151,0.30872321333165553,0.3011015595959034,0.0
117,0.31183761967960405,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.3096084777127151,0.30872321333165553,0.3011015595959034,0.33430160424362376,0.0
118,0.32444449821350896,0.2968321265965271,0.29760233076770715,0.312884371955544,0.2907315200506552,0.2948385847463104,0.3125359345893879,0.3218325272559762,0.3096084777127151,0.30872321333165553,0.3011015595959034,0.33430160424362376,0.26353411119228065,0.0
