frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
975,0.7292836656057308,0.7038076807826316,0.6785673771434271,0.6767062492960215,0.7164471519577649,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.0
976,0.7038076807826316,0.6785673771434271,0.6767062492960215,0.7164471519577649,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.0
977,0.6785673771434271,0.6767062492960215,0.7164471519577649,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.0
978,0.6767062492960215,0.7164471519577649,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.0
979,0.7164471519577649,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.0
980,0.6974419569022695,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.0
981,0.7261440309795462,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.0
982,0.7353129770624302,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.0
983,0.6646784457119692,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.0
984,0.697479502886035,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.0
985,0.6967668927630165,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.0
986,0.6860166666618217,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.0
987,0.6860166666618217,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.0
988,0.6974419569022695,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.0
989,0.7166623979270853,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.0
990,0.7164471519577649,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.0
991,0.714934102814476,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.0
992,0.6961572160308865,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.0
993,0.7368081614078114,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.0
994,0.6974419569022695,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.0
995,0.7105463702006934,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.0
996,0.715609166953729,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.0
997,0.6967668927630165,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.0
998,0.6974419569022695,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.0
999,0.7166623979270853,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.0
1000,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.0
1001,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.0
1002,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.0
1003,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.0
1004,0.7037140062998368,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.0
1005,0.7156991847900728,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.0
1006,0.677384156493297,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.0
1007,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.0
1008,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.0
1009,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.0
1010,0.6974419569022695,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.0
1011,0.6853416025225688,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.0
1012,0.73467061281554,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.0
1013,0.715803708195607,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.0
1014,0.7175373032950076,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.0
1015,0.677384156493297,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.0
1016,0.7490635560609794,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.0
1017,0.6967668927630165,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.0
1018,0.7219851870058596,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.0
1019,0.6968322801701398,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.0
1020,0.6974419569022695,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.0
1021,0.7033715123179696,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.0
1022,0.6963893515487924,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.0
1023,0.6974419569022695,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.0
1024,0.7033715123179696,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.0
1025,0.7164471519577649,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.0
1026,0.7353476375676996,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.0
1027,0.7105463702006934,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.0
1028,0.6974419569022695,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.0
1029,0.6974419569022695,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.0
1030,0.7153945466042878,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.0
1031,0.6957142874095392,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.0
1032,0.7087411517239544,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.0
1033,0.6871068179990645,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.0
1034,0.6860166666618217,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.0
1035,0.715803708195607,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.0
1036,0.6849991085407013,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.0
1037,0.7164124914524955,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.0
1038,0.7603600493349425,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.0
1039,0.6858787975805429,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.0
1040,0.7171250591550404,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.0
1041,0.6974419569022695,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.0
1042,0.6849991085407013,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.0
1043,0.7233218833051249,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.0
1044,0.6843240444014482,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.0
1045,0.6670954651141846,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.0
1046,0.6974419569022695,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.0
1047,0.6974419569022695,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.0
1048,0.6968322801701398,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.0
1049,0.7164471519577649,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.0
1050,0.6778923130041739,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.0
1051,0.6974419569022695,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.0
1052,0.6653160062879305,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.0
1053,0.7295515652561886,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.0
1054,0.7284989599027114,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.0
1055,0.6849991085407013,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.0
1056,0.6860166666618217,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.0
1057,0.6968322801701398,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.0
1058,0.6849991085407013,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.0
1059,0.7056997689145929,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.0
1060,0.6972079511927414,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.0
1061,0.7295515652561886,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.0
1062,0.6849991085407013,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.0
1063,0.6860166666618217,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.0
1064,0.6860166666618217,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.0
1065,0.6849991085407013,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.0
1066,0.657701054240526,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.0
1067,0.7181776645085176,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.0
1068,0.6870342247829422,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.0
1069,0.6201959775823898,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.0
1070,0.7038819638279648,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.0
1071,0.6981035218391249,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.0
1072,0.7088859583067089,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.0
1073,0.6888147669716885,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.0
1074,0.7020562632475759,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.0
1075,0.6843240444014482,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.0
1076,0.6532423946242228,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.0
1077,0.6190955181775236,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.0
1078,0.638470500328563,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.0
1079,0.621499727306781,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.0
1080,0.6198601012475154,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.0
1081,0.6927556934255302,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.0
1082,0.6848873537573933,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.0
1083,0.6374645910398063,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.0
1084,0.6910561426371316,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.7049206417662447,0.0
1085,0.7069377421128085,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.7049206417662447,0.6586048434120071,0.0
1086,0.6787601091287007,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.7049206417662447,0.6586048434120071,0.7196451200424256,0.0
1087,0.6906257682458373,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.7049206417662447,0.6586048434120071,0.7196451200424256,0.7051043147978953,0.0
1088,0.7141007908963126,0.6674796920028815,0.7289642519605064,0.7130718833563973,0.6961005569913843,0.7631478897142008,0.7375460424406584,0.6913630598559745,0.7049206417662447,0.6586048434120071,0.7196451200424256,0.7051043147978953,0.7431825738838151,0.0
