frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
52,0.3056711553487517,0,0.308815350655836,0.3090931916178629,0.3066873669176258
53,0.3135115135495873,0,0.3090721591202777,0.30812896083233954,0.30729945662415936
54,0.30068723864460234,0,0.3066233025143135,0.3065693431281268,0.30693070581241805
55,0.30494299963519744,0,0.3063805839431293,0.30554800881363386,0.30303416732105276
56,0.30292713689003065,0,0.30285245838994374,0.3015068414872246,0.2986202365607902
57,0.28546531871670433,0,0.2977784850806445,0.29423179740543864,0.2964434293372652
58,0.27713629314065535,0,0.2885095829157975,0.29218105063333333,0.2937699437161775
59,0.29043350478407715,0,0.28434503888047935,0.2901518735466883,0.2910222734574318
60,0.29479711420197274,0,0.2874556373755688,0.28585715553535884,0.28760357041709306
61,0.2814535468333824,0,0.28889472193981075,0.28496650746258323,0.28541454304240915
62,0.2810120783528287,0,0.2857542464627277,0.2870600378879004,0.2856527526148912
63,0.2876039452672434,0,0.2833565234844843,0.28639989407590105,0.28663853858341376
64,0.28713278572408063,0,0.2852496031147164,0.2842478302195694,0.287284161061311
65,0.2840367949203164,0,0.2862578419705457,0.2869476932787641,0.2888813642937172
66,0.2949528621293557,0,0.2887074809245836,0.29194078497396203,0.2917257499695382
67,0.3059775368288152,0,0.29498906462616264,0.29469284523333955,0.2947876219197921
68,0.3013642465641309,0,0.30076488184076783,0.2977553244894445,0.2973083506260445
69,0.30244518200460224,0,0.3032623217991836,0.3019977747475835,0.2992884219826638
70,0.3052490462110106,0,0.3030194915932481,0.303205859365795,0.3037691749561319
71,0.3009932852204155,0,0.30289583781200946,0.3050907651469501,0.3062096444386648
72,0.3154020657345912,0,0.3072147990553387,0.30722514553554137,0.30799238750197944
73,0.31203614850708694,0,0.3094771664873643,0.31042745678902434,0.3093947499917518
74,0.3184567382720205,0,0.3152983175045658,0.3116138043453297,0.310753969247861
75,0.3111807839925355,0,0.3138912235905475,0.31380709066072043,0.3115575508710405
76,0.31195971679736956,0,0.31386574635397463,0.31290150102845543,0.31146915645517986
77,0.31087411757326633,0,0.3113382061210572,0.31056917618891616,0.3066840521156656
78,0.30037452430938916,0,0.30773611956000835,0.30325909560611064,0.3001518277844326
79,0.2819063353579922,0,0.2977183257468828,0.2942850544452945,0.29370142506435065
80,0.2663105781884548,0,0.28286381261861254,0.2865538949321099,0.28796108311636714
81,0.2733039192314444,0,0.2738402775926308,0.278578749488787,0.28101887210526194
82,0.27099839035665313,0,0.2702042959255178,0.2711766925708353,0.2758361731151301
83,0.2633642397196312,0,0.26922218310257645,0.2697144704277058,0.2725189983877979
84,0.27459522464234387,0,0.2696526182395426,0.27188321503362756,0.2698817509104775
85,0.2771543012180645,0,0.27170458852668017,0.26991155179068826,0.2713840434067184
86,0.2634456030167486,0,0.271731709625719,0.27107719885178627,0.2734248831300959
87,0.2768266256621411,0,0.27247550996565195,0.27592231036687737,0.27334691966138536
88,0.2875897972950884,0,0.27595400865799274,0.27509379465354444,0.2758131294410927
89,0.27045264607567954,0,0.2782896896776362,0.27578847604544804,0.27488097347079077
90,0.28062770817758464,0,0.27955671718278313,0.2767133820121444,0.2739704049584389
91,0.2680701328502294,0,0.27305016236783075,0.27550412120603623,0.2769340796988539
92,0.2707803216316029,0,0.27315938755313834,0.27482442698694953,0.27607032198020526
93,0.28419132619965504,0,0.2743472602271619,0.2748899620981341,0.27409419343241176
94,0.2707803216316029,0,0.275250656487619,0.2735157999547241,0.27514212112523645
95,0.2737568974605326,0,0.27624284843059616,0.2754594013697684,0.27705507550559155
96,0.27778813992545337,0,0.2741084530058622,0.28010701481146183,0.28213465128952364
97,0.29401838884006987,0,0.28185447540868463,0.283994182239082,0.28498482249224566
98,0.303627163337756,0,0.2918112307010918,0.28798442192289286,0.2895350118893515
99,0.29073152005065517,0,0.29612569074282646,0.2964415728266651,0.2933667274802235
100,0.3160426519793956,0,0.3034671117892683,0.30040441099511594,0.29673064434316593
101,0.29760233076770715,0,0.3014588342659188,0.3010615963273281,0.29817895342308987
102,0.2973043155011292,0,0.30364976608274336,0.2979214243567611,0.29880430721678203
103,0.28792630348492065,0,0.29427764991791844,0.29945429342581276,0.29687719137413787
104,0.298395865395913,0,0.2945421614606545,0.294273233517783,0.2999574715499835
105,0.2901373524392437,0,0.29215317377335975,0.2972114636205568,0.2964770095183639
106,0.3122934812815761,0,0.3002755663722449,0.2960864840719424,0.2979403617864596
107,0.29167941775805706,0,0.29803675049295936,0.3000703827038336,0.2969173284002911
108,0.30784579664437484,0,0.3039395652280028,0.2984198259842408,0.2993309074827642
109,0.29014308179795034,0,0.2965560987334612,0.3013566269088379,0.30125115809471986
110,0.3048213570622298,0,0.30093674516818564,0.3012654545884438,0.3061521789196147
111,0.31183761967960405,0,0.3022673528465951,0.30781847067953405,0.3039434139646079
112,0.324444498213509,0,0.31370115831844814,0.3056157366699644,0.3047895443945582
113,0.2968321265965271,0,0.31103808149654694,0.3071075864639162,0.3055093408675817
114,0.29760233076770715,0,0.306292985192582,0.3087201894425782,0.3055934034751111
115,0.31288437195554397,0,0.3024396097732591,0.3044989695167885,0.30416729314426505
116,0.29073152005065517,0,0.30040607425796867,0.2985777868233484,0.3042670524170918
117,0.2948385847463104,0,0.2994848255841684,0.3017185484219212,0.30389391370887303
118,0.3125359345893879,0,0.29936867979545195,0.3065645877195749,0.30571910672547126
119,0.3218325272559762,0,0.30973568219722597,0.3059094088710097,0.3073078042346061
120,0.3096084777127151,0,0.31465897985269464,0.30950774752720916,0.3056245453260869
121,0.30872321333165553,0,0.313388072766782,0.31076034249712875,0.311848843067939
122,0.3011015595959034,0,0.3064777502134248,0.3151134764279746,0.30737677541736325
123,0.33430160424362376,0,0.31470879239039345,0.3034537932152347,0.29798850032229246
124,0.26353411119228065,0,0.29964575834393514,0.29089569945747085,0.28721875793340246
125,0.24681800892389644,0,0.2815512414532648,0.2784399228978899,0.2786962573433008
126,0.246444330533751,0,0.2522654835499741,0.2682098056951091,0.2707980254655443
127,0.24995097358199925,0,0.2477377710132155,0.25203660288385665,0.2661497909385813
128,0.2534355901873552,0,0.2499436314343697,0.2530425642268341,0.2575837936598059
129,0.2685639179071669,0,0.25731682722550886,0.25854688710049345,0.25670502354062563
130,0.2743396232921897,0,0.26544637712890545,0.2607345650653471,0.258596048214648
131,0.25738272035801635,0,0.2667620871857916,0.262755406677357,0.2610920549634242
132,0.26005518164204955,0,0.263925841764087,0.26485156419492173,0.26215874183221544
133,0.26391637777517946,0,0.26045142659175013,0.2626223369461968,0.2631577803814774
134,0.2574177816635397,0,0.2604631136935917,0.25984018429419675,0.26241462984737446
135,0.260428860032195,0,0.2605876731569718,0.26103601305628243,0.2619183769147467
136,0.263361864168448,0,0.26040283528805946,0.2631981472806316,0.26388048471095765
137,0.2708658527637967,0,0.2648855256548117,0.264638366711894,0.26582489201214293
138,0.27111747493149185,0,0.26844839728791214,0.26788801692925546,0.26686627461164897
139,0.2736660327503481,0,0.2718831201485467,0.2700434561171619,0.2684999693459389
140,0.2712060559717241,0,0.2719965212178555,0.271141812244187,0.2709235707328982
141,0.2688536448035691,0,0.2712419111752145,0.2724474556396089,0.2754502085120529
142,0.27739406974090924,0,0.27248459017206744,0.2772336263778158,0.2800559662909795
143,0.29504832862252445,0,0.28043201438900195,0.28312165127100286,0.2849644244337668
144,0.3031061572162822,0,0.2918495185265731,0.2899757764628589,0.29036216351172534
145,0.3054766819310036,0,0.30121038925660554,0.29849508876135644,0.2961834461808195
146,0.3114502062960605,0,0.306677681814449,0.3054072817442517,0.3023017489716935
147,0.31195503465538177,0,0.3096273076274822,0.30873396888768384,0.3052043790157037
148,0.31168176433968725,0,0.3116956684303768,0.3076552334542228,0.3064738414370934
149,0.2977124800489799,0,0.30711642634801706,0.307346810182473,0.3050700852465472
150,0.3039345655722534,0,0.304442936653641,0.3037127416997535,0.3069296385293277
151,0.29327986388245764,0,0.2983089698345651,0.30502044575077036,0.3088692366332566
152,0.318493554910465,0,0.30523599478839475,0.30768957148754483,0.3123085372239944
153,0.32502739302356043,0,0.31226693727216315,0.31535310323585863,0.3147625739974903
154,0.3360301387905492,0,0.32651702890819223,0.3203381944722395,0.31651017347706506
155,0.3288600217541623,0,0.32997251785608955,0.32367135697694777,0.3165190789397049
156,0.30994567640600246,0,0.32494527898357006,0.32077202675700106,0.3195974100257471
157,0.30399690381073485,0,0.3142675339902989,0.31873218444924023,0.31881830986870036
158,0.3148281814847582,0,0.3095902539004977,0.3141341274533588,0.3158354594306445
159,0.3130398538111442,0,0.3106216463688772,0.3091916110939607,0.3109601836142681
160,0.3041474399571691,0,0.31067182508435565,0.3075831174279429,0.30850261184778865
161,0.3019032080759121,0,0.3063635006147412,0.30911514054355677,0.30776834233353767
162,0.31165701938880375,0,0.3059025558072956,0.30711066220785455,0.30690407761439786
163,0.3048057898062483,0,0.3061220057569874,0.30409210160097755,0.3058817776569894
164,0.29794705077675726,0,0.3048032866572683,0.304797029966123,0.3023004721610241
165,0.30767208178289784,0,0.30347497412196606,0.3020105314188172,0.29937300348051316
166,0.2879707153393869,0,0.29786328263301226,0.296410159379775,0.29488006605190875
167,0.2836551591935911,0,0.29309931877195794,0.28953953063366245,0.29129256161827044
168,0.27045264607567954,0,0.2806928402028864,0.28725901814897836,0.2911594730233032
169,0.2865444883533354,0,0.280217431207537,0.2864994357206939,0.29142087796335403
170,0.3038741696414746,0,0.2869571013568309,0.28886066972423946,0.28987231293672977
171,0.2997768853571086,0,0.296731847783974,0.29149606320482635,0.2905622171552094
172,0.2968321265965271,0,0.3001610605317045,0.29596554296343813,0.2930686540410749
173,0.2928000448687438,0,0.29646968560746007,0.2988966887717012,0.29703769541110603
174,0.3012002173946515,0,0.2969441296199733,0.2977690419765864,0.29961892267316564
175,0.29823593566590284,0,0.297412065976431,0.29873628074271463,0.3008835319837116
176,0.30461307918775016,0,0.3013497440827682,0.30191514238646844,0.30240259442089623
177,0.3127264348152971,0,0.30519181655631655,0.305437197896201,0.30448223278869235
178,0.31041032241740363,0,0.30924994547348444,0.3074750734514907,0.30709235807319146
179,0.3113895951710998,0,0.3115087841346001,0.3100420706903577,0.3075690532664045
180,0.311070921860236,0,0.3109569464829131,0.3100268716022356,0.3103360281674656
181,0.3045370837471405,0,0.30899920025949257,0.3110025366338419,0.31329269072977844
182,0.31760475997333143,0,0.3110709218602352,0.3139824155751498,0.3139614794256452
183,0.3253097171239449,0,0.3158171869481379,0.3151860876782024,0.31512189067181545
184,0.31740795568636176,0,0.3201074775945448,0.3166785435342746,0.31304225230401933
185,0.31853320114059525,0,0.3204169579836342,0.31513755210415156,0.31114077314738403
186,0.2968321265965271,0,0.31092442780782886,0.3111687136622436,0.31153370029712796
187,0.2977605677637909,0,0.30437529850030387,0.3075642849965249,0.30963222114049366
188,0.3072875737953461,0,0.3006267560518883,0.3049415750346299,0.30735116758807884
189,0.30429440587688633,0,0.30311418247867533,0.30310340325791857,0.3043469373174809
190,0.3093423422570431,0,0.30697477397642575,0.30301264669704864,0.3043304175904587
191,0.296378343792179,0,0.30333836397536845,0.30714404575457904,0.3063645311995598
192,0.31841756305143853,0,0.3080460830335525,0.3079007153675562,0.30873744533524367
193,0.311070921860236,0,0.30862227623461774,0.3099160275348936,0.3096362034419014
194,0.3143709667135743,0,0.3146198172084169,0.31076333519187643,0.3100529423673087
195,0.31357888054195127,0,0.31300692303858807,0.31292998210438866,0.3093318085987156
196,0.3072115783547364,0,0.3117204752034226,0.31010535066947825,0.3111838083794102
197,0.30429440587688633,0,0.30836162159119357,0.3097596347488391,0.3088591871722254
198,0.3093423422570431,0,0.3069494421628889,0.30731448432635344,0.30845572138819427
199,0.30214521460114574,0,0.3052606542450249,0.30624804049236615,0.30700678010759525
200,0.3082466613720173,0,0.30657807274340126,0.3056514003712948,0.3043335761441546
201,0.30422837774937916,0,0.30487341790751543,0.30376580975549106,0.30294392118354097
202,0.2948664527978721,0,0.3024471639730895,0.3013941400301718,0.30060821184009867
203,0.2974839936304463,0,0.2988596080592316,0.2985539852045008,0.2985362464814228
204,0.28794444047279144,0,0.2934316289670349,0.2958723698793591,0.2974320590829131
205,0.2948385847463104,0,0.2934223396165147,0.2939098748917985,0.29546605521888125
206,0.2944159028115819,0,0.2923996426768933,0.2938335111969835,0.29407866881778844
207,0.29448463432379157,0,0.294579707293894,0.2932400470592412,0.2937534766576663
208,0.29451667294173556,0,0.2944724033590352,0.2941691805000858,0.2923565883580141
209,0.2925901076770129,0,0.293863804980847,0.2927426186573996,0.29167078515711
210,0.28770577553287896,0,0.2916041853838749,0.2904882017083764,0.28927114514908475
211,0.2831438180664614,0,0.28781323375878526,0.28719949578164405,0.2882658253551743
212,0.2780411046901307,0,0.2829635660964911,0.2857718940441387,0.287297416956472
213,0.28737866425420555,0,0.2828545290036004,0.2847950276153114,0.2864632509969403
214,0.28770577553287896,0,0.2843751814924052,0.2849893747537379,0.28522933008018675
215,0.288677511225011,0,0.28792065033736475,0.28515114339239317,0.28430475751344836
216,0.28395266125974256,0,0.2867786493392093,0.2857896759675086,0.2849951376597732
217,0.2812337675657086,0,0.2846213133501531,0.2859092389348149,0.2864263692690971
218,0.28797647909073554,0,0.284387635972062,0.2859800290193192,0.28744608479588657
219,0.2880597259553978,0,0.2857566575372819,0.28714786136266357,0.2865215122291482
220,0.29451667294173556,0,0.290184292662623,0.28660408262385745,0.28490158947580824
221,0.2812337675657086,0,0.2879367221542803,0.2858249395010418,0.28640615705638744
222,0.27733805195163647,0,0.28436283081969077,0.28712657054765317,0.2883407200241998
223,0.29448463432379157,0,0.284352151280378,0.28846976702465243,0.28893014100618836
224,0.29477570834038935,0,0.2888661315386069,0.2879869176292374,0.28809049554719984
225,0.29210242596465325,0,0.293787589542949,0.2881766056645915,0.2878279797722233
226,0.28218220774247804,0,0.2896867806825109,0.2912448077776446,0.28697938403586776
227,0.29267906251689735,0,0.2889878987413444,0.2874066003951299,0.28716038122482246
228,0.2752935974112244,0,0.28338495589019885,0.28417246518191347,0.28682006574494573
229,0.2786050322743149,0,0.2821925640674768,0.28417246518191347,0.28284000538042164
230,0.29210242596465325,0,0.2820003518833971,0.2811190807911629,0.2798600037784849
231,0.26691528578872054,0,0.2792075813425659,0.2768317512380037,0.278739634571301
232,0.27124241475109373,0,0.27675337550149476,0.27664095641419806,0.275186335051034
233,0.2743396232921897,0,0.2708324412773398,0.27448114313434074,0.2740923941275639
234,0.2678059658750266,0,0.2711293346394399,0.26958786013079533,0.2730646397676659
235,0.26763601094692335,0,0.2699272000380499,0.2704869533240554,0.27164213685398614
236,0.2714107517550295,0,0.26895090952566153,0.2726674514876152,0.2732414223353134
237,0.2821449055688968,0,0.2737305560902854,0.27342158366078023,0.2727262217918605
238,0.2781102841580172,0,0.27722198049398133,0.27338759267516083,0.27222076352226815
239,0.26763601094692335,0,0.27596373355794884,0.274020673566784,0.2732047074993663
240,0.2708014154050401,0,0.272182570169998,0.27467723795872134,0.2738187854459519
241,0.2746935737147085,0,0.2710436666888967,0.27263516815954747,0.27436361228482603
242,0.27193455657302457,0,0.2724765152309298,0.27205801925337314,0.2719793339042188
243,0.2752245396271471,0,0.27395088997162986,0.27162180844491673,0.272422613120416
244,0.26545495690465,0,0.2708713510349412,0.2737041730981872,0.272429065806788
245,0.28121323867139464,0,0.27396424506773087,0.27230169430555123,0.2726615787396765
246,0.2676811797515343,0,0.2714497917758602,0.27240058417799845,0.2723380690568981
247,0.2724290059352664,0,0.273774474786066,0.2718414774396223,0.2752442777703103
248,0.2724290059352664,0,0.270846397207355,0.2772060895720756,0.2773821407613123
249,0.29227801756690774,0,0.27904534314581514,0.27900135795062797,0.27728156260986175
250,0.2901895805641656,0,0.28496553468878005,0.27841530396922,0.27689463694915567
251,0.264750909844498,0,0.28240616932518964,0.279630454591458,0.28081508973965136
252,0.2785047590464495,0,0.2778150831517034,0.28416952326140577,0.28819465599475386
253,0.29512434928499953,0,0.27946000605865134,0.2905311136922194,0.29571723686096213
254,0.32408596972098236,0,0.29923835935081416,0.29751061197913203,0.30305404976156425
255,0.3250870719987209,0,0.31476579700157004,0.3132875715844591,0.3085393598864649
256,0.34363570787113096,0,0.3309362498636119,0.32330397006286093,0.3190602867472125
257,0.32858675143846783,0,0.33243651043610595,0.33195857977980553,0.32668085839134164
258,0.33839739786972767,0,0.3368732857264405,0.33351113794668097,0.3318050079278854
259,0.33184876055536183,0,0.3329443032878506,0.3346924027550983,0.3301942121348783
260,0.33099339604081046,0,0.33374651815529904,0.3285273410148591,0.330143164863888
261,0.31281039916993314,0,0.3252175185887012,0.3277559389475243,0.3272816102638184
262,0.3247297411017907,0,0.32284451210417825,0.32479742450770743,0.3266915701706239
263,0.3236048256706366,0,0.3203816553141223,0.32331896655385606,0.32478156947831444
264,0.3244564707860962,0,0.3242636791861789,0.32212576595040615,0.32360375012175424
265,0.32502739302356043,0,0.32436289649343547,0.3242844911283072,0.322312402920537
266,0.3236040250594421,0,0.32436262962303414,0.32372933603440684,0.3229985382291269
267,0.32195396563228407,0,0.32352846123842954,0.32253104016629097,0.32185879144822543
268,0.3176133463300563,0,0.321057112340597,0.3209900487361665,0.3208797468717738
269,0.31675151363548276,0,0.3187729418659444,0.3193348728585505,0.3207579689108217
270,0.31675151363548276,0,0.31703879120034156,0.3193348728585505,0.3203164261830348
271,0.3236040250594421,0,0.3190356841101334,0.31933139851790315,0.31844151899764483
272,0.3219365939290548,0,0.32076404420799065,0.3179046642042323,0.31778126479098645
273,0.31047967476171534,0,0.3186734312500666,0.31802079871427225,0.3168449081970733
274,0.3173321861856746,0,0.3165828182921473,0.31688226602171027,0.3159403032249953
275,0.311058850172675,0,0.3129569037066868,0.31424531677600953,0.31538785441357625
276,0.31041927883093656,0,0.31293677172976214,0.3124348723813085,0.31175314713497926
277,0.31288437195554397,0,0.31145416698638445,0.3099711522508187,0.3107893032418555
278,0.29816107410925435,0,0.30715490829858066,0.3095426523491199,0.30982548272650945
279,0.31518968667717984,0,0.3087450442473312,0.30807746854544293,0.3090182796056524
280,0.3037329311542898,0,0.305694563980244,0.30832996564719223,0.3099564608250347
281,0.31168176433968725,0,0.310201460723718,0.3092783149977521,0.3108610657971127
282,0.31762611870835256,0,0.31101360473410483,0.31299640290299635,0.31055264112118103
283,0.31675151363548276,0,0.3153531322278364,0.3121035454123643,0.3126454018441344
284,0.3107253992240301,0,0.31503434385595125,0.3139190390154937,0.31396922814540823
285,0.31281039916993314,0,0.3134291040098134,0.316473980304778,0.31489047505124496
286,0.3244564707860962,0,0.3159974230600208,0.31498508846213724,0.31689829045475904
287,0.3101816594951373,0,0.31581617648372645,0.3167820801678971,0.3155871759629057
288,0.32573647216428475,0,0.32012486748184205,0.3163266637761666,0.31341032570638355
289,0.30844831726537403,0,0.3147888163082655,0.3140672963101451,0.31459455106336925
290,0.3015135618398286,0,0.31189945042315986,0.3129789974975097,0.3133144118520355
291,0.31901497672293044,0,0.3096589519427084,0.31171255053660046,0.3097442833250576
292,0.3038494246905911,0,0.30812598775111627,0.30645837032319606,0.30846226272061017
293,0.29946557109725447,0,0.30744332417026027,0.30501020992292355,0.30662624840507696
294,0.30120751526401546,0,0.30150750368395524,0.30728437194606784,0.30471434578978623
295,0.31288437195554397,0,0.30451915277227215,0.30249437639315035,0.30427580399018594
296,0.29506499895833405,0,0.30305229539263223,0.30141324530355573,0.29930099677257666
297,0.2984437692426187,0,0.30213104671883667,0.2983583963240363,0.29852876028000913
298,0.28419132619965504,0,0.2925666981335411,0.297805647119759,0.2963659918497338
299,0.2984437692426187,0,0.29369295489496966,0.29209401114571565,0.29400244656561164
300,0.2843261920853287,0,0.2889870958425386,0.29001355100907916,0.2909800108012145
301,0.284662698275161,0,0.2891442198677036,0.2886702614815079,0.28996654171279246
302,0.2917273216047628,0,0.2869054039884181,0.28942613930945243,0.28826664444289307
303,0.2879707153393869,0,0.2881202450731024,0.2870462831315933,0.2892558422140143
304,0.2865444883533354,0,0.2887475084324933,0.288404186834029,0.2896692773420528
305,0.2911157105975104,0,0.28854363809674055,0.2917392102067765,0.29072223018568316
306,0.3013378151388892,0,0.29299933802991046,0.29173311828397175,0.2921122039479229
307,0.29169686199074363,0,0.2947167959090488,0.29301747813826184,0.2925140965014898
308,0.2943925146108348,0,0.29580906391349043,0.29461669436354326,0.2953968945956912
309,0.2945405694797324,0,0.2935433153604379,0.2980236126438001,0.29751022699362906
310,0.30815030199879606,0,0.29902779536312113,0.2980236126438001,0.2955961889225713
311,0.3013378151388892,0,0.3013428955391409,0.2952277290656724,0.2936144858784319
312,0.27771744410011223,0,0.295735187079264,0.2938424049094891,0.2944155506656289
313,0.2874658938299114,0,0.28884038435630544,0.2943951541137665,0.2938929716299076
314,0.2973043155011292,0,0.2874958844770485,0.29091198598616475,0.2924702186386777
315,0.29073446136078374,0,0.2918348902306083,0.28756068266661144,0.2886491846800559
316,0.2845812985411308,0,0.29087335846767814,0.2882978067042785,0.2841902068773225
317,0.28140306428844253,0,0.2855729413967841,0.28482962204224693,0.2827741521406872
318,0.27012497051975615,0,0.2787031111164424,0.278929771130754,0.2808988880406998
319,0.2678050609436611,0,0.2731110319172861,0.27565068788459823,0.2765581466117502
320,0.2743390451300127,0,0.2707563588644746,0.27211825327606787,0.27411979966740113
321,0.2669191254984731,0,0.26968774385737976,0.27057084696844813,0.2735900926839869
322,0.2736660327503481,0,0.2716414011262742,0.2727205227959416,0.27296301107850035
323,0.28087334965723243,0,0.27381950263534804,0.27456220921721697,0.27371111022853867
324,0.27701349305003536,0,0.2771842918192012,0.2747667331052213,0.27659197491549037
325,0.2753616645700233,0,0.27774950242576324,0.2789771307559903,0.27470913630458377
326,0.2879711137523141,0,0.2801154237907942,0.2764757591766539,0.2754652523020817
327,0.2611591748536636,0,0.27483065105866916,0.27474347674140065,0.27183994291670743
328,0.2722119374809563,0,0.27378074202898023,0.268998551541938,0.2704030371837628
329,0.24828886705271508,0,0.2605533264624474,0.26808922053325546,0.2670677263307247
330,0.2708150095266216,0,0.26377193802009913,0.2612282611985449,0.26543374804221287
331,0.25366631707877063,0,0.2575900645527014,0.261781189537902,0.2606047949812965
332,0.26392381655044983,0,0.2628017143852759,0.258172490506891,0.2610404752475018
333,0.254168442325904,0,0.25725285865170616,0.261356504439766,0.2622341962915645
334,0.26420893671709955,0,0.26076706519781584,0.263307099492323,0.2645796791514568
335,0.28056798478940054,0,0.2663151212774674,0.26551528549096304,0.26830146197633553
336,0.2647072470719635,0,0.26982805619282146,0.2721040200410272,0.2743562370284605
337,0.2968674893007661,0,0.28071424038737786,0.2804802800645746,0.27576907672874384
338,0.29604974244363663,0,0.2858748262721254,0.28240123161164093,0.28230720320639435
339,0.27381369445242176,0,0.288910308732279,0.2862747001876528,0.28729254055163267
340,0.29993532766946507,0,0.2899329215218434,0.2931545104000122,0.2919418270698872
341,0.2991062981337621,0,0.2909517734185509,0.29640361062329534,0.29881682530565407
342,0.3131129904171881,0,0.3040515387401352,0.299760109079034,0.30046060241304773
343,0.3128322347223381,0,0.3083505077577608,0.3066721559990526,0.3023005495776537
344,0.30837392905251754,0,0.311439718064013,0.30847096498433757,0.3074411112652728
345,0.3089293725958814,0,0.3100451787902472,0.3106092306107371,0.3083171374340716
346,0.3097976262657665,0,0.309033642638056,0.30920013469751095,0.3078212263628087
347,0.3060675108510509,0,0.3082648365708991,0.30576067188002864,0.30547681512855107
348,0.29563492063492064,0,0.3038333525839126,0.303426308425,0.3040317231320578
349,0.2967021117773755,0,0.29946818108778456,0.30218375205519976,0.30334702908021427
350,0.30271659074688195,0,0.2983512077197285,0.3009404409399707,0.3025818980409391
